employee_id,year_month,overtime_hours,absence_days,paid_leave_used_days
E00137,2025-09,22.3,1,0
E00137,2025-10,4.7,0,1
E00137,2025-11,13.6,0,0
E00137,2025-12,35.5,0,0
E00138,2025-01,26.9,0,0
E00138,2025-02,12.7,1,0
E00138,2025-03,23.9,0,0
E00138,2025-04,20.5,0,2
E00138,2025-05,31.1,0,1
E00138,2025-06,23.1,1,0
E00138,2025-07,18.8,0,1
E00138,2025-08,16.7,0,1
E00138,2025-09,13.5,0,1
E00138,2025-10,18.8,0,0
E00138,2025-11,15.4,0,0
E00138,2025-12,6.6,0,0
E00139,2025-01,22.3,0,1
E00139,2025-02,29.0,0,4
E00139,2025-03,14.4,0,1
E00139,2025-04,12.4,1,1
E00139,2025-05,18.3,2,0
E00139,2025-06,24.6,0,1
E00139,2025-07,2.6,0,4
E00139,2025-08,21.6,0,0
E00139,2025-09,20.3,0,0
E00139,2025-10,7.1,1,0
E00139,2025-11,15.4,0,1
E00139,2025-12,30.5,0,0
E00140,2025-01,15.8,1,1
E00140,2025-02,32.3,0,0
E00140,2025-03,18.2,1,1
E00140,2025-04,26.3,0,1
E00140,2025-05,29.0,0,2
E00140,2025-06,23.4,0,3
E00140,2025-07,25.8,0,0
E00140,2025-08,16.5,0,1
E00140,2025-09,37.2,0,0
E00140,2025-10,27.1,0,1
E00140,2025-11,20.7,0,1
E00140,2025-12,30.0,0,0
E00141,2025-01,25.6,0,0
E00141,2025-02,24.4,0,1
E00141,2025-03,26.4,0,0
E00141,2025-04,16.3,0,0
E00141,2025-05,15.1,1,0
E00141,2025-06,15.5,0,0
E00141,2025-07,19.1,0,1
E00141,2025-08,20.8,0,2
E00141,2025-09,16.2,2,2
E00141,2025-10,24.0,0,0
E00141,2025-11,24.5,0,0
E00141,2025-12,9.1,0,2
E00142,2025-01,27.4,0,1
E00142,2025-02,15.7,0,0
E00142,2025-03,31.6,0,1
E00142,2025-04,22.6,1,0
E00142,2025-05,30.7,0,2
E00142,2025-06,18.1,0,1
E00142,2025-07,6.7,1,2
E00142,2025-08,12.8,0,0
E00142,2025-09,14.5,0,0
E00142,2025-10,10.7,2,0
E00142,2025-11,6.4,2,0
E00142,2025-12,13.5,0,0
E00143,2025-01,19.2,0,1
E00143,2025-02,10.7,1,0
E00143,2025-03,6.5,2,0
E00143,2025-04,32.2,1,1
E00143,2025-05,23.8,0,1
E00143,2025-06,26.6,0,0
E00143,2025-07,29.1,0,1
E00143,2025-08,16.6,1,0
E00143,2025-09,21.4,1,0
E00143,2025-10,6.3,0,1
E00143,2025-11,43.6,0,0
E00143,2025-12,16.6,2,0
E00144,2025-01,17.8,0,2
E00144,2025-02,28.7,1,1
E00144,2025-03,15.8,0,1
E00144,2025-04,26.7,0,0
E00144,2025-05,26.6,0,0
E00144,2025-06,18.8,0,0
E00144,2025-07,5.1,1,3
E00144,2025-08,27.4,1,1
E00144,2025-09,20.7,0,0
E00144,2025-10,5.7,0,2
E00144,2025-11,22.5,0,0
E00144,2025-12,26.3,2,1
E00145,2025-01,11.9,0,0
E00145,2025-02,10.9,0,2
E00145,2025-03,12.0,1,2
E00145,2025-04,21.5,0,0
E00145,2025-05,4.5,0,0
E00145,2025-06,14.6,0,1
E00145,2025-07,18.6,0,1
E00145,2025-08,15.8,0,2
E00145,2025-09,26.1,0,0
E00145,2025-10,33.7,1,2
E00145,2025-11,13.5,1,0
E00145,2025-12,13.9,2,0
E00146,2025-01,7.1,0,0
E00146,2025-02,24.8,2,0
E00146,2025-03,33.4,1,0
E00146,2025-04,41.4,0,1
E00146,2025-05,26.2,0,0
E00146,2025-06,15.3,0,2
E00146,2025-07,23.1,0,1
E00146,2025-08,17.2,0,0
E00146,2025-09,16.3,1,0
E00146,2025-10,19.9,0,0
E00146,2025-11,20.3,0,1
E00146,2025-12,25.8,0,3
E00147,2025-01,18.6,0,0
E00147,2025-02,6.1,0,2
E00147,2025-03,17.4,0,1
E00147,2025-04,28.0,1,0
E00147,2025-05,15.7,0,0
E00147,2025-06,9.0,0,2
E00147,2025-07,26.8,0,1
E00147,2025-08,23.2,1,1
E00147,2025-09,27.6,1,1
E00147,2025-10,15.3,1,0
E00147,2025-11,9.1,0,4
E00147,2025-12,14.5,2,1
E00148,2025-01,25.6,0,1
E00148,2025-02,24.9,1,1
E00148,2025-03,7.5,1,3
E00148,2025-04,13.1,1,3
E00148,2025-05,28.9,0,3
E00148,2025-06,19.2,0,0
E00148,2025-07,21.3,0,2
E00148,2025-08,22.1,0,0
E00148,2025-09,34.2,0,0
E00148,2025-10,21.6,2,1
E00148,2025-11,10.8,0,0
E00148,2025-12,19.2,2,1
E00149,2025-01,39.2,1,1
E00149,2025-02,34.6,0,0
E00149,2025-03,16.1,1,1
E00149,2025-04,39.2,0,1
E00149,2025-05,20.4,0,0
E00149,2025-06,42.3,0,0
E00149,2025-07,22.7,0,3
E00149,2025-08,22.2,0,0
E00149,2025-09,18.6,0,1
E00149,2025-10,36.6,0,1
E00149,2025-11,30.2,0,0
E00149,2025-12,22.5,0,0
E00150,2025-01,44.2,0,0
E00150,2025-02,22.3,0,3
E00150,2025-03,26.3,1,1
E00150,2025-04,30.0,1,0
E00150,2025-05,34.3,0,0
E00150,2025-06,31.0,0,0
E00150,2025-07,29.9,1,0
E00150,2025-08,36.1,0,0
E00150,2025-09,33.9,0,1
E00150,2025-10,31.9,1,0
E00150,2025-11,24.4,0,0
E00150,2025-12,29.4,0,0
E00151,2025-01,19.7,0,0
E00151,2025-02,13.2,0,0
E00151,2025-03,13.7,0,1
E00151,2025-04,17.4,1,0
E00151,2025-05,24.2,0,1
E00151,2025-06,20.2,0,3
E00151,2025-07,15.6,0,2
E00151,2025-08,24.2,0,1
E00151,2025-09,16.6,0,2
E00151,2025-10,6.4,0,0
E00151,2025-11,7.0,0,2
E00151,2025-12,23.8,0,0
E00152,2025-01,28.7,1,1
E00152,2025-02,16.4,0,1
E00152,2025-03,26.5,2,0
E00152,2025-04,33.5,0,1
E00152,2025-05,19.1,0,0
E00152,2025-06,21.6,0,2
E00152,2025-07,12.0,2,0
E00152,2025-08,24.1,0,0
E00152,2025-09,14.4,0,0
E00152,2025-10,23.2,0,2
E00152,2025-11,14.1,0,2
E00152,2025-12,19.9,1,0
E00153,2025-01,23.2,0,0
E00153,2025-02,11.0,1,0
E00153,2025-03,23.6,1,0
E00153,2025-04,16.2,1,0
E00153,2025-05,26.6,0,0
E00153,2025-06,8.7,1,0
E00153,2025-07,20.0,0,0
E00153,2025-08,19.9,0,1
E00153,2025-09,24.7,0,0
E00153,2025-10,17.9,1,0
E00153,2025-11,16.9,0,2
E00153,2025-12,22.0,1,2
E00154,2025-01,24.7,1,0
E00154,2025-02,4.7,0,0
E00154,2025-03,27.9,1,2
E00154,2025-04,18.0,0,0
E00154,2025-05,32.6,0,1
E00154,2025-06,16.4,0,3
E00154,2025-07,24.0,2,0
E00154,2025-08,21.7,0,1
E00154,2025-09,31.3,0,0
E00154,2025-10,24.7,0,1
E00154,2025-11,19.6,1,1
E00154,2025-12,36.7,0,1
E00155,2025-01,35.4,0,0
E00155,2025-02,11.6,0,0
E00155,2025-03,31.6,0,0
E00155,2025-04,17.4,1,1
E00155,2025-05,22.3,0,0
E00155,2025-06,9.5,0,0
E00155,2025-07,3.8,0,0
E00155,2025-08,31.4,1,0
E00155,2025-09,21.7,0,0
E00155,2025-10,15.0,0,2
E00155,2025-11,21.7,0,1
E00155,2025-12,15.9,0,0
E00156,2025-01,15.4,0,1
E00156,2025-02,13.2,0,0
E00156,2025-03,14.5,0,1
E00156,2025-04,27.0,0,2
E00156,2025-05,13.7,0,0
E00156,2025-06,30.9,1,1
E00156,2025-07,21.1,0,0
E00156,2025-08,33.0,0,0
E00156,2025-09,19.6,0,0
E00156,2025-10,12.5,0,0
E00156,2025-11,9.9,0,1
E00156,2025-12,29.6,0,0
E00157,2025-01,17.2,0,1
E00157,2025-02,15.6,0,0
E00157,2025-03,25.2,0,1
E00157,2025-04,16.0,0,1
E00157,2025-05,14.3,1,0
E00157,2025-06,20.8,2,1
E00157,2025-07,14.4,0,4
E00157,2025-08,21.0,0,2
E00157,2025-09,18.2,0,1
E00157,2025-10,29.3,0,1
E00157,2025-11,25.0,0,1
E00157,2025-12,18.3,0,4
E00158,2025-01,23.2,0,1
E00158,2025-02,0.0,1,1
E00158,2025-03,7.5,1,2
E00158,2025-04,20.8,1,2
E00158,2025-05,17.5,0,0
E00158,2025-06,23.3,1,2
E00158,2025-07,12.3,1,0
E00158,2025-08,11.9,0,1
E00158,2025-09,13.2,1,0
E00158,2025-10,23.8,2,0
E00158,2025-11,16.9,0,3
E00158,2025-12,9.2,0,0
E00159,2025-01,16.6,0,0
E00159,2025-02,21.3,0,0
E00159,2025-03,13.6,0,1
E00159,2025-04,13.7,0,0
E00159,2025-05,17.4,2,0
E00159,2025-06,28.2,2,0
E00159,2025-07,6.3,0,3
E00159,2025-08,22.6,3,2
E00159,2025-09,24.0,0,3
E00159,2025-10,11.2,0,2
E00159,2025-11,8.1,0,3
E00159,2025-12,13.9,0,1
E00160,2025-01,29.3,1,1
E00160,2025-02,17.0,1,0
E00160,2025-03,17.1,0,1
E00160,2025-04,13.4,0,2
E00160,2025-05,22.6,0,0
E00160,2025-06,30.1,0,1
E00160,2025-07,14.1,0,1
E00160,2025-08,16.2,1,1
E00160,2025-09,38.9,0,0
E00160,2025-10,34.1,1,0
E00160,2025-11,33.7,0,1
E00160,2025-12,12.3,1,1
E00161,2025-01,23.7,0,1
E00161,2025-02,22.6,0,4
E00161,2025-03,24.5,2,0
E00161,2025-04,39.8,0,1
E00161,2025-05,11.5,1,2
E00161,2025-06,28.1,0,3
E00161,2025-07,21.5,0,0
E00161,2025-08,31.5,1,2
E00161,2025-09,11.6,1,1
E00161,2025-10,44.5,0,3
E00161,2025-11,30.1,0,0
E00161,2025-12,19.5,0,0
E00162,2025-01,32.3,1,0
E00162,2025-02,27.9,0,0
E00162,2025-03,18.8,0,1
E00162,2025-04,27.4,0,1
E00162,2025-05,44.1,1,0
E00162,2025-06,25.6,0,1
E00162,2025-07,20.0,0,0
E00162,2025-08,20.8,0,1
E00162,2025-09,20.8,1,2
E00162,2025-10,12.2,0,0
E00162,2025-11,33.6,1,0
E00162,2025-12,39.5,1,0
E00163,2025-01,20.8,0,2
E00163,2025-02,19.7,0,0
E00163,2025-03,28.8,3,1
E00163,2025-04,32.1,0,2
E00163,2025-05,26.3,1,1
E00163,2025-06,33.5,1,0
E00163,2025-07,29.3,1,0
E00163,2025-08,28.7,1,0
E00163,2025-09,19.5,0,0
E00163,2025-10,13.3,0,0
E00163,2025-11,21.5,0,1
E00163,2025-12,27.1,0,0
E00164,2025-01,18.8,0,0
E00164,2025-02,0.0,0,1
E00164,2025-03,6.0,0,0
E00164,2025-04,18.9,0,0
E00164,2025-05,8.3,0,1
E00164,2025-06,20.0,0,1
E00164,2025-07,20.4,0,0
E00164,2025-08,17.3,0,3
E00164,2025-09,8.9,0,2
E00164,2025-10,8.8,0,0
E00164,2025-11,23.8,1,0
E00164,2025-12,3.3,0,0
E00165,2025-01,24.9,0,1
E00165,2025-02,8.0,0,0
E00165,2025-03,11.8,1,0
E00165,2025-04,18.2,1,0
E00165,2025-05,11.6,0,0
E00165,2025-06,25.1,0,0
E00165,2025-07,17.3,0,0
E00165,2025-08,9.0,0,1
E00165,2025-09,9.8,0,0
E00165,2025-10,25.8,0,0
E00165,2025-11,7.9,1,0
E00165,2025-12,15.9,0,0
E00166,2025-01,24.6,0,1
E00166,2025-02,19.9,1,0
E00166,2025-03,26.1,1,0
E00166,2025-04,29.0,0,0
E00166,2025-05,36.5,0,1
E00166,2025-06,31.2,0,1
E00166,2025-07,34.9,0,1
E00166,2025-08,29.7,1,0
E00166,2025-09,33.8,0,2
E00166,2025-10,43.2,0,0
E00166,2025-11,16.9,0,0
E00166,2025-12,18.5,3,0
E00167,2025-01,22.9,0,0
E00167,2025-02,16.5,0,1
E00167,2025-03,30.2,1,0
E00167,2025-04,19.5,0,0
E00167,2025-05,7.7,0,1
E00167,2025-06,28.0,2,1
E00167,2025-07,4.2,0,1
E00167,2025-08,17.1,1,2
E00167,2025-09,7.4,1,1
E00167,2025-10,23.5,1,0
E00167,2025-11,25.1,0,0
E00167,2025-12,24.9,1,1
E00168,2025-01,36.9,0,1
E00168,2025-02,18.9,0,1
E00168,2025-03,31.9,0,1
E00168,2025-04,24.0,0,0
E00168,2025-05,27.7,1,3
E00168,2025-06,44.0,0,0
E00168,2025-07,17.3,1,0
E00168,2025-08,24.6,0,2
E00168,2025-09,19.8,0,2
E00168,2025-10,39.7,0,0
E00168,2025-11,24.1,1,1
E00168,2025-12,34.8,0,2
E00169,2025-01,12.5,0,0
E00169,2025-02,3.8,1,2
E00169,2025-03,38.7,0,0
E00169,2025-04,31.8,2,1
E00169,2025-05,23.5,1,0
E00169,2025-06,13.2,0,1
E00169,2025-07,25.9,0,1
E00169,2025-08,20.7,0,0
E00169,2025-09,22.9,0,0
E00169,2025-10,25.8,0,0
E00169,2025-11,22.2,0,0
E00169,2025-12,36.7,0,1
E00170,2025-01,29.0,1,2
E00170,2025-02,25.7,0,1
E00170,2025-03,30.9,0,1
E00170,2025-04,31.7,0,0
E00170,2025-05,27.2,1,0
E00170,2025-06,39.8,1,1
E00170,2025-07,43.2,0,0
E00170,2025-08,44.3,0,0
E00170,2025-09,20.1,1,1
E00170,2025-10,27.5,0,2
E00170,2025-11,33.7,1,0
E00170,2025-12,25.6,0,3
E00171,2025-01,0.0,1,2
E00171,2025-02,24.4,0,0
E00171,2025-03,15.2,0,2
E00171,2025-04,18.0,1,1
E00171,2025-05,12.2,0,0
E00171,2025-06,2.5,1,0
E00171,2025-07,1.6,0,2
E00171,2025-08,9.4,0,0
E00171,2025-09,14.6,1,0
E00171,2025-10,19.6,0,0
E00171,2025-11,4.0,0,2
E00171,2025-12,13.6,0,0
E00172,2025-01,20.6,1,0
E00172,2025-02,19.3,2,0
E00172,2025-03,17.3,1,0
E00172,2025-04,30.2,0,0
E00172,2025-05,38.1,2,0
E00172,2025-06,36.9,0,0
E00172,2025-07,23.9,2,0
E00172,2025-08,39.1,2,1
E00172,2025-09,23.5,0,2
E00172,2025-10,27.1,0,0
E00172,2025-11,20.4,0,2
E00172,2025-12,32.0,0,0
E00173,2025-01,17.1,0,0
E00173,2025-02,22.4,1,0
E00173,2025-03,22.7,0,2
E00173,2025-04,33.4,1,0
E00173,2025-05,7.4,1,0
E00173,2025-06,30.4,0,0
E00173,2025-07,20.2,0,1
E00173,2025-08,11.3,0,0
E00173,2025-09,21.1,0,1
E00173,2025-10,27.0,2,2
E00173,2025-11,27.1,0,1
E00173,2025-12,24.9,0,2
E00174,2025-01,40.1,1,1
E00174,2025-02,19.0,1,0
E00174,2025-03,30.2,2,2
E00174,2025-04,41.4,0,0
E00174,2025-05,22.3,0,0
E00174,2025-06,39.9,0,0
E00174,2025-07,26.3,2,2
E00174,2025-08,28.4,0,0
E00174,2025-09,26.7,0,0
E00174,2025-10,37.0,1,1
E00174,2025-11,31.4,1,1
E00174,2025-12,26.4,0,1
E00175,2025-01,8.7,0,1
E00175,2025-02,10.6,0,0
E00175,2025-03,16.6,0,1
E00175,2025-04,20.3,0,1
E00175,2025-05,0.0,0,0
E00175,2025-06,5.1,0,1
E00175,2025-07,16.0,1,1
E00175,2025-08,6.0,0,1
E00175,2025-09,11.3,0,0
E00175,2025-10,6.5,1,1
E00175,2025-11,11.5,0,1
E00175,2025-12,13.9,0,0
E00176,2025-01,13.4,1,1
E00176,2025-02,27.3,0,1
E00176,2025-03,10.1,0,0
E00176,2025-04,18.7,0,0
E00176,2025-05,25.8,0,1
E00176,2025-06,26.6,0,0
E00176,2025-07,7.8,0,2
E00176,2025-08,17.9,0,0
E00176,2025-09,14.2,0,1
E00176,2025-10,15.3,0,1
E00176,2025-11,0.9,3,0
E00176,2025-12,21.4,0,1
E00177,2025-01,16.3,2,0
E00177,2025-02,25.8,0,0
E00177,2025-03,11.5,1,1
E00177,2025-04,16.3,0,2
E00177,2025-05,22.2,2,2
E00177,2025-06,13.1,1,0
E00177,2025-07,20.8,1,1
E00177,2025-08,12.1,0,2
E00177,2025-09,31.9,1,1
E00177,2025-10,23.1,0,1
E00177,2025-11,17.1,0,0
E00177,2025-12,24.5,2,0
E00178,2025-01,23.6,2,0
E00178,2025-02,14.8,0,2
E00178,2025-03,0.5,0,1
E00178,2025-04,8.0,0,2
E00178,2025-05,10.5,2,0
E00178,2025-06,12.4,1,0
E00178,2025-07,14.0,0,0
E00178,2025-08,11.7,0,2
E00178,2025-09,5.6,1,1
E00178,2025-10,0.7,0,1
E00178,2025-11,16.4,1,1
E00178,2025-12,15.8,1,0
E00179,2025-01,23.7,0,0
E00179,2025-02,23.5,0,0
E00179,2025-03,23.1,0,2
E00179,2025-04,10.5,0,0
E00179,2025-05,28.4,0,1
E00179,2025-06,19.4,0,3
E00179,2025-07,23.9,0,0
E00179,2025-08,21.0,0,0
E00179,2025-09,13.9,0,1
E00179,2025-10,44.4,0,0
E00179,2025-11,28.7,0,0
E00179,2025-12,20.4,0,0
E00180,2025-01,9.3,0,0
E00180,2025-02,27.6,3,1
E00180,2025-03,17.3,0,0
E00180,2025-04,42.1,0,0
E00180,2025-05,16.3,0,0
E00180,2025-06,32.8,0,0
E00180,2025-07,31.4,0,0
E00180,2025-08,43.5,0,0
E00180,2025-09,19.6,0,2
E00180,2025-10,30.7,0,1
E00180,2025-11,14.7,0,1
E00180,2025-12,26.8,1,0
E00181,2025-01,17.2,0,0
E00181,2025-02,13.3,2,1
E00181,2025-03,23.0,0,0
E00181,2025-04,9.8,1,0
E00181,2025-05,8.0,1,2
E00181,2025-06,23.3,0,0
E00181,2025-07,17.2,1,0
E00181,2025-08,13.5,1,3
E00181,2025-09,29.8,0,3
E00181,2025-10,7.8,0,0
E00181,2025-11,23.5,0,0
E00181,2025-12,13.5,0,0
E00182,2025-01,15.2,0,2
E00182,2025-02,20.6,1,0
E00182,2025-03,22.8,0,1
E00182,2025-04,17.4,0,3
E00182,2025-05,23.5,0,0
E00182,2025-06,11.4,0,1
E00182,2025-07,18.9,0,2
E00182,2025-08,29.0,0,0
E00182,2025-09,17.0,0,1
E00182,2025-10,30.1,0,1
E00182,2025-11,20.3,0,0
E00182,2025-12,13.3,1,2
E00183,2025-01,2.6,0,1
E00183,2025-02,19.8,0,1
E00183,2025-03,7.2,0,0
E00183,2025-04,0.0,0,0
E00183,2025-05,28.8,0,1
E00183,2025-06,12.3,0,2
E00183,2025-07,19.4,1,0
E00183,2025-08,14.6,0,3
E00183,2025-09,8.2,0,0
E00183,2025-10,22.0,0,1
E00183,2025-11,11.0,0,0
E00183,2025-12,18.9,0,0
E00184,2025-01,22.2,0,2
E00184,2025-02,11.4,0,1
E00184,2025-03,17.7,1,1
E00184,2025-04,12.1,1,0
E00184,2025-05,5.7,0,0
E00184,2025-06,8.6,0,0
E00184,2025-07,16.6,0,0
E00184,2025-08,10.5,0,0
E00184,2025-09,10.1,0,2
E00184,2025-10,15.5,0,1
E00184,2025-11,19.1,1,1
E00184,2025-12,15.0,0,2
E00185,2025-01,4.9,0,1
E00185,2025-02,11.5,0,0
E00185,2025-03,15.2,1,0
E00185,2025-04,14.5,0,0
E00185,2025-05,6.4,1,2
E00185,2025-06,16.5,1,0
E00185,2025-07,19.2,0,0
E00185,2025-08,8.4,0,0
E00185,2025-09,13.8,1,2
E00185,2025-10,1.4,0,1
E00185,2025-11,19.9,0,2
E00185,2025-12,16.1,0,0
E00186,2025-01,20.7,1,0
E00186,2025-02,27.7,0,0
E00186,2025-03,28.2,0,0
E00186,2025-04,11.5,0,0
E00186,2025-05,23.9,1,1
E00186,2025-06,18.8,0,1
E00186,2025-07,24.2,0,0
E00186,2025-08,22.6,0,2
E00186,2025-09,34.4,3,1
E00186,2025-10,14.3,3,0
E00186,2025-11,26.0,0,0
E00186,2025-12,14.4,0,2
E00187,2025-01,7.1,1,1
E00187,2025-02,6.5,1,1
E00187,2025-03,9.4,1,2
E00187,2025-04,9.1,0,1
E00187,2025-05,1.9,2,1
E00187,2025-06,0.0,1,1
E00187,2025-07,18.8,0,0
E00187,2025-08,10.1,0,1
E00187,2025-09,19.5,0,1
E00187,2025-10,10.9,0,0
E00187,2025-11,10.9,1,1
E00187,2025-12,15.0,0,1
E00188,2025-01,26.0,1,0
E00188,2025-02,22.8,0,0
E00188,2025-03,41.0,1,1
E00188,2025-04,27.9,0,0
E00188,2025-05,20.8,2,0
E00188,2025-06,37.9,0,1
E00188,2025-07,33.8,0,0
E00188,2025-08,41.0,0,1
E00188,2025-09,30.2,0,0
E00188,2025-10,26.1,1,0
E00188,2025-11,22.2,0,2
E00188,2025-12,25.2,0,0
E00189,2025-01,12.3,0,0
E00189,2025-02,12.7,2,0
E00189,2025-03,13.5,0,2
E00189,2025-04,20.5,0,0
E00189,2025-05,6.6,0,0
E00189,2025-06,25.7,0,0
E00189,2025-07,13.3,1,2
E00189,2025-08,0.0,0,0
E00189,2025-09,11.1,0,0
E00189,2025-10,3.6,0,5
E00189,2025-11,23.9,0,1
E00189,2025-12,11.6,2,1
E00190,2025-01,26.0,0,0
E00190,2025-02,22.0,2,0
E00190,2025-03,9.5,0,0
E00190,2025-04,5.6,1,0
E00190,2025-05,28.2,0,2
E00190,2025-06,6.4,0,0
E00190,2025-07,10.3,0,3
E00190,2025-08,4.8,0,0
E00190,2025-09,10.5,1,3
E00190,2025-10,7.6,0,0
E00190,2025-11,14.5,1,0
E00190,2025-12,19.8,2,0
E00191,2025-01,28.5,0,2
E00191,2025-02,23.0,0,0
E00191,2025-03,34.2,0,2
E00191,2025-04,10.9,0,1
E00191,2025-05,25.5,0,1
E00191,2025-06,14.5,0,3
E00191,2025-07,18.5,0,0
E00191,2025-08,26.2,0,0
E00191,2025-09,35.7,0,0
E00191,2025-10,26.9,1,1
E00191,2025-11,12.2,1,1
E00191,2025-12,16.9,0,2
E00192,2025-01,17.9,0,3
E00192,2025-02,5.3,0,1
E00192,2025-03,24.4,0,0
E00192,2025-04,15.8,0,2
E00192,2025-05,16.0,0,0
E00192,2025-06,19.0,0,0
E00192,2025-07,25.3,1,1
E00192,2025-08,19.8,0,0
E00192,2025-09,12.5,0,2
E00192,2025-10,44.8,0,1
E00192,2025-11,21.6,0,0
E00192,2025-12,16.3,1,1
E00193,2025-01,16.0,0,1
E00193,2025-02,18.1,0,0
E00193,2025-03,11.1,1,0
E00193,2025-04,7.3,0,0
E00193,2025-05,20.7,0,0
E00193,2025-06,8.4,0,1
E00193,2025-07,23.4,0,1
E00193,2025-08,10.2,1,0
E00193,2025-09,23.4,0,0
E00193,2025-10,15.4,0,1
E00193,2025-11,11.5,0,2
E00193,2025-12,17.1,0,2
E00194,2025-01,10.9,0,0
E00194,2025-02,3.7,0,2
E00194,2025-03,10.7,0,0
E00194,2025-04,12.8,0,3
E00194,2025-05,18.7,0,0
E00194,2025-06,18.7,0,0
E00194,2025-07,6.5,1,0
E00194,2025-08,12.1,0,1
E00194,2025-09,0.0,0,1
E00194,2025-10,18.3,1,0
E00194,2025-11,8.9,0,3
E00194,2025-12,21.2,0,1
E00195,2025-01,5.6,1,1
E00195,2025-02,15.0,0,0
E00195,2025-03,2.3,0,0
E00195,2025-04,15.3,1,3
E00195,2025-05,21.9,0,0
E00195,2025-06,13.7,0,1
E00195,2025-07,13.9,0,1
E00195,2025-08,10.3,0,1
E00195,2025-09,15.9,0,0
E00195,2025-10,10.2,0,2
E00195,2025-11,25.5,2,1
E00195,2025-12,11.4,0,1
E00196,2025-01,13.4,1,1
E00196,2025-02,6.0,0,0
E00196,2025-03,27.6,1,1
E00196,2025-04,25.1,1,0
E00196,2025-05,13.2,1,0
E00196,2025-06,6.5,0,3
E00196,2025-07,12.1,0,3
E00196,2025-08,13.9,1,0
E00196,2025-09,16.6,1,2
E00196,2025-10,10.9,1,0
E00196,2025-11,5.5,0,0
E00196,2025-12,10.0,2,0
E00197,2025-01,25.5,0,0
E00197,2025-02,30.1,0,0
E00197,2025-03,5.0,0,3
E00197,2025-04,7.4,1,0
E00197,2025-05,11.8,0,3
E00197,2025-06,28.2,0,0
E00197,2025-07,23.3,0,1
E00197,2025-08,9.6,1,0
E00197,2025-09,19.4,0,3
E00197,2025-10,22.8,0,0
E00197,2025-11,8.7,0,1
E00197,2025-12,14.7,0,1
E00198,2025-01,10.4,1,0
E00198,2025-02,17.6,1,1
E00198,2025-03,25.9,0,2
E00198,2025-04,9.4,3,1
E00198,2025-05,31.1,1,3
E00198,2025-06,27.9,0,0
E00198,2025-07,32.2,0,2
E00198,2025-08,23.1,0,1
E00198,2025-09,21.3,0,0
E00198,2025-10,29.1,0,2
E00198,2025-11,7.7,1,1
E00198,2025-12,23.0,0,0
E00199,2025-01,8.7,0,2
E00199,2025-02,25.5,1,1
E00199,2025-03,21.5,2,0
E00199,2025-04,18.9,1,1
E00199,2025-05,18.9,0,2
E00199,2025-06,25.8,0,2
E00199,2025-07,9.2,1,0
E00199,2025-08,15.8,0,1
E00199,2025-09,21.0,0,0
E00199,2025-10,15.2,1,1
E00199,2025-11,40.1,0,0
E00199,2025-12,8.4,0,0
E00200,2025-01,19.2,1,1
E00200,2025-02,0.9,0,0
E00200,2025-03,17.6,0,0
E00200,2025-04,4.3,2,0
E00200,2025-05,13.7,0,0
E00200,2025-06,19.7,1,1
E00200,2025-07,12.1,0,0
E00200,2025-08,11.6,0,1
E00200,2025-09,12.6,1,2
E00200,2025-10,15.6,1,1
E00200,2025-11,6.9,1,0
E00200,2025-12,24.2,0,1
E00201,2025-01,12.1,0,0
E00201,2025-02,1.2,0,1
E00201,2025-03,14.5,0,0
E00201,2025-04,15.6,1,0
E00201,2025-05,13.1,1,1
E00201,2025-06,8.9,0,1
E00201,2025-07,10.4,1,0
E00201,2025-08,8.4,0,0
E00201,2025-09,9.5,0,1
E00201,2025-10,6.6,0,1
E00201,2025-11,27.3,0,0
E00201,2025-12,12.7,0,1
E00202,2025-01,12.8,0,2
E00202,2025-02,12.2,0,0
E00202,2025-03,7.6,0,1
E00202,2025-04,6.0,0,1
E00202,2025-05,16.3,0,2
E00202,2025-06,8.2,0,0
E00202,2025-07,23.8,1,1
E00202,2025-08,12.6,0,1
E00202,2025-09,10.8,0,0
E00202,2025-10,16.7,2,1
E00202,2025-11,12.7,0,2
E00202,2025-12,19.3,0,4
E00203,2025-01,25.0,1,0
E00203,2025-02,18.4,0,2
E00203,2025-03,25.9,0,1
E00203,2025-04,31.7,0,1
E00203,2025-05,13.2,0,0
E00203,2025-06,33.1,0,2
E00203,2025-07,16.2,1,0
E00203,2025-08,12.9,1,1
E00203,2025-09,35.5,0,0
E00203,2025-10,25.1,0,0
E00203,2025-11,17.0,0,1
E00203,2025-12,18.6,0,0
E00204,2025-01,25.7,0,0
E00204,2025-02,32.8,0,0
E00204,2025-03,25.4,0,1
E00204,2025-04,27.6,0,0
E00204,2025-05,31.8,1,0
E00204,2025-06,25.4,1,0
E00204,2025-07,21.5,0,0
E00204,2025-08,17.6,1,1
E00204,2025-09,30.0,2,2
E00204,2025-10,12.0,1,1
E00204,2025-11,28.7,0,0
E00204,2025-12,31.2,0,0
E00205,2025-01,10.1,0,1
E00205,2025-02,0.0,0,1
E00205,2025-03,26.2,1,1
E00205,2025-04,18.1,1,0
E00205,2025-05,5.3,0,1
E00205,2025-06,12.8,0,0
E00205,2025-07,19.8,0,1
E00205,2025-08,12.1,0,1
E00205,2025-09,0.6,0,0
E00205,2025-10,26.2,0,2
E00205,2025-11,9.7,0,0
E00205,2025-12,16.5,0,0
E00206,2025-01,22.1,0,0
